,bel20
2001-04-17,0.17667818089792675
2001-04-18,0.9190833405815724
2001-04-19,-0.2485865971095791
2001-04-20,-1.6856336217065504
2001-04-23,-1.419597967753905
2001-04-24,0.8018938769251527
2001-04-25,0.2806979390787667
2001-04-26,0.5862768810543706
2001-04-27,0.4653624476745222
2001-04-30,0.041526778329981084
2001-05-03,-1.5001327985538992
2001-05-04,-1.4594804022589614
2001-05-07,0.5848361175585737
2001-05-08,-0.02813264198495702
2001-05-09,0.22088069356760442
2001-05-10,1.4220019008147844
2001-05-11,0.2516250627697225
2001-05-14,-0.5672273676155193
2001-05-15,-0.20631899092169448
2001-05-16,-0.7842503373781895
2001-05-17,-0.20945581555587012
2001-05-18,0.658198316091152
2001-05-21,-0.7818462704749507
2001-05-22,0.695196116817165
2001-05-23,0.3832696263723179
2001-05-24,0.6629536279191939
2001-05-25,-1.1917638592764845
2001-05-28,0.3430793091382611
2001-05-29,-0.24447570731709334
2001-05-30,0.815923148801101
2001-05-31,-0.9651212369026219
2001-06-01,-0.096236029863217
2001-06-06,1.6581772847135134
2001-06-07,-0.6403097015275527
2001-06-08,0.044111543872471515
2001-06-11,-0.8134534148509509
2001-06-12,-0.6529531553730372
2001-06-13,0.6781567974327274
2001-06-14,-0.7959237523824214
2001-06-15,-1.0098660392561243
2001-06-18,0.27581708225499213
2001-06-19,-0.11557262180028616
2001-06-20,1.1008545311838702
2001-06-21,0.1575351703001715
2001-06-22,0.07972787578767182
2001-06-25,-0.3221113013150756
2001-06-26,-0.16462069583562666
2001-06-27,0.42808374973697383
2001-06-28,0.4832594838209303
2001-06-29,0.8559839367014099
2001-07-02,0.5454709817867887
2001-07-03,-0.48933481198725204
2001-07-04,-0.18897861844404673
2001-07-05,0.9162394895106729
2001-07-06,-0.8388711202922394
2001-07-09,-0.34984810183695814
2001-07-10,0.13111927992657257
2001-07-11,-0.2209499655816849
2001-07-12,0.9250721281831353
2001-07-13,1.0946064282598478
2001-07-16,0.16917765296771137
2001-07-17,0.35889458287927667
2001-07-18,0.12488548132791877
2001-07-19,0.5840049738162989
2001-07-20,-0.38749066668044563
2001-07-23,-0.05654299026049969
2001-07-24,-0.2903281456223539
2001-07-25,-0.9480587831448339
2001-07-26,-0.6460424129319797
2001-07-27,0.4723859755785931
2001-07-30,0.4325509386790216
2001-07-31,0.17393180723983548
2001-08-01,0.5451181958796347
2001-08-02,-0.33809326019653696
2001-08-03,-0.3590704897963093
2001-08-06,0.24793739819930494
2001-08-07,-0.3409870735946008
2001-08-08,0.08928831651848768
2001-08-09,-1.12965632121238
2001-08-10,0.02420537232765696
2001-08-13,-0.13666427180574203
2001-08-14,0.17952798314579965
2001-08-15,-0.3090989274976863
2001-08-16,-0.40712595140881547
2001-08-17,-1.2381142228451658
2001-08-20,0.16303825149792672
2001-08-21,0.2091304628654811
2001-08-22,0.01650092602023534
2001-08-23,0.8981646379916164
2001-08-24,0.7569754499911596
2001-08-27,0.0714499009560221
2001-08-28,-0.08008257216882697
2001-08-29,0.14355076604228856
2001-08-30,-0.3149772069974688
2001-08-31,0.07676348924672283
2001-09-03,-0.40037042672267376
2001-09-04,0.1234683665155778
2001-09-05,0.10462063851353065
2001-09-06,-1.2031383156886122
2001-09-07,-2.7008606541218505
2001-09-10,-1.7216354236526676
2001-09-11,-5.61023570282817
2001-09-12,0.6133353590263013
2001-09-13,0.2338363673238142
2001-09-14,-3.8345695136697167
2001-09-17,-0.08785522025727133
2001-09-18,-0.3117093505718316
2001-09-19,-0.47603738304013987
2001-09-20,-3.400597543851447
2001-09-21,-3.2927312225066174
2001-09-24,4.372967219277246
2001-09-25,1.6508897939619516
2001-09-26,1.0825692817292953
2001-09-27,2.2976940794896095
2001-09-28,3.501590848502101
2001-10-01,-0.5243520232084187
2001-10-02,1.3894569087947062
2001-10-03,-0.9673311552792718
2001-10-04,2.104338648217663
2001-10-05,-0.48522756774005416
2001-10-08,-0.6018957267650116
2001-10-09,0.08808047000972152
2001-10-10,1.1832209771526436
2001-10-11,0.8016769647487543
2001-10-12,-1.1607118147709095
2001-10-15,-2.3550314694830377
2001-10-16,-0.4178172869429453
2001-10-17,-0.4514161778645942
2001-10-18,-0.05066731260727764
2001-10-19,-1.1992982803878505
2001-10-22,1.215038603480867
2001-10-23,1.6217240548992429
2001-10-24,-0.15838368821849969
2001-10-25,-1.169719692761717
2001-10-26,1.3058163121097088
2001-10-29,-1.1478634700619494
2001-10-30,-1.1824585474125904
2001-10-31,0.7431684404142658
2001-11-01,0.04604935036667257
2001-11-02,0.5108738999632045
2001-11-05,1.2057481019111194
2001-11-06,0.4094741652268752
2001-11-07,1.044661264433433
2001-11-08,1.028710659603238
2001-11-09,-2.005038725712005
2001-11-12,-0.020645219485082578
2001-11-13,0.35562754711842004
2001-11-14,0.8941415670364883
2001-11-15,-0.08679171646885919
2001-11-16,-0.5234571953755207
2001-11-19,0.9729194497658966
2001-11-20,-0.5831352359678021
2001-11-21,0.2152741492928989
2001-11-22,-0.47570646507280046
2001-11-23,-0.43793646561214317
2001-11-26,-0.9175359109077519
2001-11-27,-1.5706880118988131
2001-11-28,-0.8374277578084843
2001-11-29,0.7169069706590037
2001-11-30,1.1467187923124733
2001-12-03,-1.3093063919098036
2001-12-04,-0.11739643039030412
2001-12-05,0.8395208571673862
2001-12-06,0.8738063651809291
2001-12-07,-0.21223544869011235
2001-12-10,-0.5966668386182761
2001-12-11,-0.5273220266079015
2001-12-12,-0.19433216935400566
2001-12-13,-0.6030618560702194
2001-12-14,-0.18542718394503055
2001-12-17,1.4444753299506452
2001-12-18,0.1991614514149198
2001-12-19,0.7484499263908262
2001-12-20,-0.5789793384787245
2001-12-21,1.231329349474386
2001-12-24,1.3169261862379322
2001-12-27,2.203390055859167
2001-12-28,0.9415105798816548
2002-01-02,-1.940335546780414
2002-01-03,0.3132286676693852
2002-01-04,-1.038581188981258
2002-01-07,-0.605410537020834
2002-01-08,-0.45488972374698733
2002-01-09,-0.07912810206835985
2002-01-10,-0.36959491421377777
2002-01-11,-0.2502886003164839
2002-01-14,-1.4849012888584312
2002-01-15,1.3788934148015741
2002-01-16,-0.4806985592754387
2002-01-17,2.3013395997302233
2002-01-18,0.8224262922219339
2002-01-21,-0.15286515104246945
2002-01-22,0.38117742320880055
2002-01-23,1.2641686354322168
2002-01-24,1.4203796849755257
2002-01-25,-0.7230766950417689
2002-01-28,0.5614187763439915
2002-01-29,-0.5746793081824464
2002-01-30,-1.8798919785071533
2002-01-31,0.9494282829907164
2002-02-01,0.3434499658955481
2002-02-04,0.7578324294247096
2002-02-05,-1.6901607504443916
2002-02-06,-0.3419255397243859
2002-02-07,0.34228944272962636
2002-02-08,0.016374264786644943
2002-02-11,1.1126040349328292
2002-02-12,-0.08279218914699626
2002-02-13,0.41291855832819024
2002-02-14,0.8122198415293269
2002-02-15,-0.7609487291675876
2002-02-18,-0.8130287018807358
2002-02-19,-2.2641483662749096
2002-02-20,-0.6389418971796346
2002-02-21,0.13086476698456195
2002-02-22,-0.4382517928763541
2002-02-25,0.6290370021680758
2002-02-26,0.5956194785422753
2002-02-27,0.6499744559322451
2002-02-28,0.6639691934842595
2002-03-01,-0.026561633150823383
2002-03-04,1.0018930245283109
2002-03-05,-0.47416816148180274
2002-03-06,-0.8444605298564056
2002-03-07,-0.5553363212333018
2002-03-08,-0.8256893826633416
2002-03-11,0.8642267965457862
2002-03-12,-0.4162551193412689
2002-03-13,-0.4265060166273926
2002-03-14,-0.4651326444782278
2002-03-15,0.13820777946733642
2002-03-18,0.7040419761835004
2002-03-19,0.9839031645428875
2002-03-20,-0.4753349369917892
2002-03-21,0.4132562484371327
2002-03-22,0.6666048170186123
2002-03-25,0.2504191569118852
2002-03-26,0.3584090779688687
2002-03-27,-0.39062761404187185
2002-03-28,0.2621527301682747
2002-04-02,-0.5119267403460803
2002-04-03,1.0223239726564692
2002-04-04,0.7826701060991148
2002-04-05,-1.2212309778206532
2002-04-08,-0.664011621460947
2002-04-09,-0.42446214270537297
2002-04-10,0.8098651805246604
2002-04-11,0.018815152042161998
2002-04-12,1.0279868950007653
2002-04-15,0.5221701520527589
2002-04-16,1.288344658609919
2002-04-17,0.13319441849795055
2002-04-18,-0.30178667819908966
2002-04-19,1.0006900758920523
2002-04-22,0.2518335886289691
2002-04-23,0.8749047041848534
2002-04-24,-0.23200745096900732
2002-04-25,-1.5504456575060388
2002-04-26,-1.2277590373088287
2002-04-29,-1.508930218062332
2002-04-30,1.4125737985501097
2002-05-02,-0.6842704017277157
2002-05-03,0.4916349944616094
2002-05-06,0.4104605475390599
2002-05-07,-1.1592356205317067
2002-05-08,1.95471444843891
2002-05-09,0.15939398486963796
2002-05-10,-0.14214043332412274
2002-05-13,0.9283451725711878
2002-05-14,0.7959919520559744
2002-05-15,-0.6241667114243121
2002-05-16,-0.5307163843251139
2002-05-17,-0.848340146698412
2002-05-20,-0.6037970681196825
2002-05-21,0.007103836785216089
2002-05-22,-1.2340166207288839
2002-05-23,0.4273564447432321
2002-05-24,-2.9722769479904265
2002-05-27,-0.011435253423197622
2002-05-28,-0.0394801174772752
2002-05-29,1.4810309885545436
2002-05-30,-0.6204392143277282
2002-05-31,-0.2084047540963141
2002-06-03,-0.7286087165349286
2002-06-04,-2.0454334281648556
2002-06-05,-0.23058832858593448
2002-06-06,0.7565699269248327
2002-06-07,-0.0622665026345004
2002-06-10,0.33338608482793575
2002-06-11,-0.07968679398020484
2002-06-12,-2.9982036371238863
2002-06-13,-2.810454622152303
2002-06-14,-1.9574580063635771
2002-06-17,3.843865302708327
2002-06-18,-0.89849058487248
2002-06-19,-1.6265736088145744
2002-06-20,-2.1906256697447724
2002-06-21,0.45879763351237557
2002-06-24,-2.462590238774176
2002-06-25,2.2519756789378675
2002-06-26,-0.5878335727839357
2002-06-27,0.8678780588943447
2002-06-28,2.8792810501171218
2002-07-01,0.010647212510672688
2002-07-02,-2.530152976958089
2002-07-03,-2.627384711931935
2002-07-04,2.125856170937812
2002-07-05,3.6707994653877307
2002-07-08,-0.1595931694081898
2002-07-09,-0.9922703890004492
2002-07-10,-3.526728516679256
2002-07-11,-4.469384435590307
2002-07-12,0.36042561480300606
2002-07-15,-3.2460473754915675
2002-07-16,-0.9774068161295446
2002-07-17,1.395023132835238
2002-07-18,1.7030061846589284
2002-07-19,-4.441302253446722
2002-07-22,-4.9329208291922555
2002-07-23,-3.0010065090084304
2002-07-24,-2.015924092789767
2002-07-25,4.874281973425543
2002-07-26,0.42923207837377575
2002-07-29,6.183541447916774
2002-07-30,0.2571027113157598
2002-07-31,0.21212303985285175
2002-08-01,-4.457770848780918
2002-08-02,-1.9082869697470528
2002-08-05,-3.3439481601709176
2002-08-06,2.5342232959316924
2002-08-07,0.9282371011587465
2002-08-08,3.1236281639295704
2002-08-09,1.0871798380876818
2002-08-12,-1.0734597193414075
2002-08-13,-0.5190148556740937
2002-08-14,-1.8441505683703063
2002-08-15,3.764546121984935
2002-08-16,-0.5870424666681195
2002-08-19,3.289224271243807
2002-08-20,-2.073295563004418
2002-08-21,0.9521778978930584
2002-08-22,2.949950311241434
2002-08-23,0.08917014209757212
2002-08-26,-0.41032380772074717
2002-08-27,3.1606011962719727
2002-08-28,-4.132916762598615
2002-08-29,-2.699219201435632
2002-08-30,0.7489098557241114
2002-09-02,-1.1241279558888095
2002-09-03,-3.2393719038621427
2002-09-04,0.2990316211247901
2002-09-05,-1.082880676912179
2002-09-06,2.448671108201861
2002-09-09,-1.3871202035593555
2002-09-10,2.0539975026657054
2002-09-11,2.6739021621050796
2002-09-12,-2.6502807228136582
2002-09-13,-2.3688075633318206
2002-09-16,-0.738027955411269
2002-09-17,-0.8890076928396162
2002-09-18,-4.863937734791435
2002-09-19,-1.689645321809774
2002-09-20,-1.171777348859493
2002-09-23,-3.9139414814684415
2002-09-24,-2.447688741941967
2002-09-25,2.7600025819718432
2002-09-26,3.007980819921574
2002-09-27,-0.6225187714203884
2002-09-30,-3.4381705747855484
2002-10-01,1.6139012238390649
2002-10-02,2.6182267082583977
2002-10-03,-2.102580300249901
2002-10-04,-2.634272781236735
2002-10-07,-0.939506690427816
2002-10-08,-2.24729792163183
2002-10-09,-1.5485537502319957
2002-10-10,1.864483510849002
2002-10-11,5.189354031276672
2002-10-14,0.0068300089604456105
2002-10-15,5.924195020141809
2002-10-16,-0.1883333063982917
2002-10-17,1.1413926031409893
2002-10-18,-0.3557183948623255
2002-10-21,-0.05612639417105214
2002-10-22,0.6880772348793585
2002-10-23,-2.6525229190273336
2002-10-24,0.06476863014830414
2002-10-25,-0.9491029115697103
2002-10-28,0.6082209146804018
2002-10-29,-2.8614028919869305
2002-10-30,1.374760124527974
2002-10-31,0.8125283343163758
2002-11-01,-0.20607052262384684
2002-11-04,2.4234362573071877
2002-11-05,1.207684614619886
2002-11-06,-0.45375827366047616
2002-11-07,-0.8189131102541936
2002-11-08,-1.0500865965993533
2002-11-11,-0.5097998995081454
2002-11-12,-0.2437505464918388
2002-11-13,-0.8208952101131928
2002-11-14,2.7995529354466697
2002-11-15,0.9461358921486251
2002-11-18,0.9431014241925162
2002-11-19,-0.06905070151717041
2002-11-20,0.41262194465332414
2002-11-21,2.4008849455439574
2002-11-22,-0.7024200574210937
2002-11-25,0.0776033460752501
2002-11-26,-2.179448236966941
2002-11-27,1.967443955590209
2002-11-28,-0.7616722679117949
2002-11-29,-0.3123746604836164
2002-12-02,0.027474182876119357
2002-12-03,-1.9146348111453548
2002-12-04,-1.5321057957931927
2002-12-05,-1.4106391795387196
2002-12-06,1.2473860635638268
2002-12-09,-2.425513740836216
2002-12-10,1.3439333384948071
2002-12-11,1.4501437483048996
2002-12-12,-0.9960934360235818
2002-12-13,-1.4157987049238763
2002-12-16,2.15069647464583
2002-12-17,0.025451705526347013
2002-12-18,-1.4338478173873348
2002-12-19,-0.9281009664918294
2002-12-20,0.8987372972397267
2002-12-23,1.6541420942774998
2002-12-24,0.4611142469689078
2002-12-27,-2.3514916927440233
2002-12-30,0.8279172069021179
2002-12-31,1.9134616751012246
2003-01-02,2.395715649011798
2003-01-03,-1.6435050460442469
2003-01-06,0.17530805813885664
2003-01-07,-0.718358972391453
2003-01-08,-2.220320408194354
2003-01-09,0.934293305691547
2003-01-10,-0.9453786070971582
2003-01-13,1.1493285230844918
2003-01-14,0.11550334849781407
2003-01-15,0.07560233533610017
2003-01-16,-1.0345281752757174
2003-01-17,-1.5726508266569184
2003-01-20,-0.7555827140762084
2003-01-21,-0.9765904456142671
2003-01-22,-2.1089315140397247
2003-01-23,-0.25912803098160353
2003-01-24,-0.4118422282053835
2003-01-27,-2.5757742095746217
2003-01-28,0.12099347509142433
2003-01-29,-0.9914110131967746
2003-01-30,1.4281763732598485
2003-01-31,2.5217974602443682
2003-02-03,-0.1344839978052903
2003-02-04,-2.235983032479094
2003-02-05,0.43420985162034853
2003-02-06,-1.9535011478043707
2003-02-07,-1.6375598738925135
2003-02-10,-1.480620416763312
2003-02-11,2.603801213305701
2003-02-12,-2.023193638721388
2003-02-13,-1.2001443335853956
2003-02-14,1.9006656722832638
2003-02-17,1.4325252302178626
2003-02-18,1.4817042870818753
2003-02-19,-1.5249652790988222
2003-02-20,-1.0315865693851123
2003-02-21,-0.6178950012490247
2003-02-24,-2.8708408485069725
2003-02-25,-3.1100545559930026
2003-02-26,-2.5615837834162214
2003-02-27,0.16571537579856965
2003-02-28,2.5017882595381735
2003-03-03,-0.4135432112202686
2003-03-04,-2.069236031241495
2003-03-05,-1.4121659166987932
2003-03-06,-1.8546770131768753
2003-03-07,-3.112806410784774
2003-03-10,-2.534193848202282
2003-03-11,-1.9261037772006162
2003-03-12,-2.548234768222901
2003-03-13,9.33397823222668
2003-03-14,6.985150396545947
2003-03-17,3.0619542835397695
2003-03-18,-2.7854638098304463
2003-03-19,1.3166156874242496
2003-03-20,-0.3398798137856929
2003-03-21,3.679449065843876
2003-03-24,-4.3958538341233755
2003-03-25,0.9349057744422851
2003-03-26,0.8756587571602914
2003-03-27,-2.080990439037844
2003-03-28,-0.165819283130908
2003-03-31,-2.770667946441563
2003-04-01,0.9355447882873236
2003-04-02,4.016189144700011
2003-04-03,1.8858095380889672
2003-04-04,2.1414578505222437
2003-04-07,3.754568674537495
2003-04-08,-2.0183148513590154
2003-04-09,0.3652321032844519
2003-04-10,-1.2093657322371776
2003-04-11,0.6483559829532304
2003-04-14,1.3043413516109936
2003-04-15,2.7164281461939055
2003-04-16,-0.24830658751895385
2003-04-17,-0.03764391551772661
2003-04-22,0.22141833256918986
2003-04-23,1.4545118842972826
2003-04-24,-2.5093060925728494
2003-04-25,-1.2537561186070079
2003-04-28,1.1499639504123138
2003-04-29,-0.11836888013085911
2003-04-30,0.31569567497999884
2003-05-02,-0.2883673409542098
2003-05-05,1.078043975220666
2003-05-06,1.908859656252293
2003-05-07,0.8971409317317658
2003-05-08,-2.110374085219391
2003-05-09,1.1570562989542843
2003-05-12,0.45941053141111965
2003-05-13,-0.5505048932438861
2003-05-14,0.5246056721476933
2003-05-15,0.01502236522199496
2003-05-16,1.5562516640706292
2003-05-19,-3.580116563545843
2003-05-20,0.8893063656088884
2003-05-21,-1.6379045884820087
2003-05-22,1.0894686687500155
2003-05-23,0.11739963812109622
2003-05-26,-0.12740867260001565
2003-05-27,-0.009483167385049285
2003-05-28,0.5977850443023236
2003-05-29,-0.5435323994720243
2003-05-30,1.3909884691074126
